"ECHDC1-207","ECHDC1"
"ECHDC1-209","ECHDC1"
"ECHDC1-222","ECHDC1"
"ECHS1-201","ECHS1"
"ECI2-201","ECI2"
"ECI2-202","ECI2"
"ECPAS-201","ECPAS"
"ECPAS-202","ECPAS"
"ECSIT-202","ECSIT"
"ECT2-201","ECT2"
"ECT2-204","ECT2"
"ECT2-206","ECT2"
"EDC3-201","EDC3"
"EDC4-201","EDC4"
"EDF1-201","EDF1"
"EEA1-201","EEA1"
"EED-201","EED"
"EED-202","EED"
"EED-203","EED"
"EED-213","EED"
"EEF1A1-201","EEF1A1"
"EEF1A2-201","EEF1A2"
"EEF1A2-202","EEF1A2"
"EEF1AKMT2-205","EEF1AKMT2"
"EEF1AKMT2-207","EEF1AKMT2"
"EEF1AKNMT-201","EEF1AKNMT"
"EEF1B2-201","EEF1B2"
"EEF1D-201","EEF1D"
"EEF1D-207","EEF1D"
"EEF1E1-201","EEF1E1"
"EEF1E1-202","EEF1E1"
"EEF1E1-205","EEF1E1"
"EEF1E1-BLOC1S5-201","EEF1E1"
"EEF1G-201","EEF1G"
"EEF2-201","EEF2"
"EEF2K-201","EEF2K"
"EEF2KMT-201","EEF2KMT"
"EEF2KMT-202","EEF2KMT"
"EEF2KMT-206","EEF2KMT"
"EEFSEC-201","EEFSEC"
"EFCAB13-201","EFCAB13"
"EFCAB13-203","EFCAB13"
"EFEMP1-201","EFEMP1"
"EFHD2-201","EFHD2"
"EFL1-201","EFL1"
"EFL1-202","EFL1"
"EFR3A-201","EFR3A"
"EFR3A-202","EFR3A"
"EFR3A-208","EFR3A"
"EFTUD2-202","EFTUD2"
"EHBP1L1-201","EHBP1L1"
"EHBP1L1-208","EHBP1L1"
"EHBP1L1-210","EHBP1L1"
"EHD1-201","EHD1"
"EHD4-201","EHD4"
"EHMT1-203","EHMT1"
"EHMT1-204","EHMT1"
"EHMT1-221","EHMT1"
"EHMT1-236","EHMT1"
"EHMT1-250","EHMT1"
"EHMT2-201","EHMT2"
"EHMT2-202","EHMT2"
"EHMT2-203","EHMT2"
"EHMT2-204","EHMT2"
"EHMT2-205","EHMT2"
"EIF1-203","EIF1"
"EIF1-207","EIF1"
"EIF1AD-201","EIF1AD"
"EIF1AD-209","EIF1AD"
"EIF1AD-210","EIF1AD"
"EIF1AX-202","EIF1AX"
"EIF1AY-201","EIF1AY"
"EIF2A-201","EIF2A"
"EIF2A-203","EIF2A"
"EIF2A-214","EIF2A"
"EIF2AK2-201","EIF2AK2"
"EIF2AK2-204","EIF2AK2"
"EIF2AK4-201","EIF2AK4"
"EIF2AK4-210","EIF2AK4"
"EIF2B1-201","EIF2B1"
"EIF2B2-201","EIF2B2"
"EIF2B3-201","EIF2B3"
"EIF2B4-201","EIF2B4"
"EIF2B4-205","EIF2B4"
"EIF2B4-206","EIF2B4"
"EIF2B4-210","EIF2B4"
"EIF2B4-211","EIF2B4"
"EIF2B5-216","EIF2B5"
"EIF2B5-226","EIF2B5"
"EIF2D-201","EIF2D"
"EIF2S1-201","EIF2S1"
"EIF2S2-201","EIF2S2"
"EIF2S3-201","EIF2S3"
"EIF3A-201","EIF3A"
"EIF3B-201","EIF3B"
"EIF3C-201","EIF3C"
"EIF3CL-201","EIF3CL"
"EIF3D-201","EIF3D"
"EIF3E-201","EIF3E"
"EIF3F-207","EIF3F"
"EIF3G-201","EIF3G"
"EIF3H-201","EIF3H"
"EIF3H-209","EIF3H"
"EIF3I-202","EIF3I"
"EIF3J-201","EIF3J"
"EIF3K-201","EIF3K"
"EIF3K-203","EIF3K"
"EIF3K-211","EIF3K"
"EIF3L-203","EIF3L"
"EIF3L-214","EIF3L"
"EIF3M-208","EIF3M"
"EIF4A1-201","EIF4A1"
"EIF4A2-201","EIF4A2"
"EIF4A2-205","EIF4A2"
"EIF4A3-206","EIF4A3"
"EIF4A3-208","EIF4A3"
"EIF4B-201","EIF4B"
"EIF4B-202","EIF4B"
"EIF4B-203","EIF4B"
"EIF4B-213","EIF4B"
"EIF4E-203","EIF4E"
"EIF4E-208","EIF4E"
"EIF4E2-201","EIF4E2"
"EIF4E2-202","EIF4E2"
"EIF4E2-206","EIF4E2"
"EIF4E2-207","EIF4E2"
"EIF4E2-209","EIF4E2"
"EIF4EBP1-201","EIF4EBP1"
"EIF4EBP2-201","EIF4EBP2"
"EIF4ENIF1-201","EIF4ENIF1"
"EIF4ENIF1-202","EIF4ENIF1"
"EIF4ENIF1-205","EIF4ENIF1"
"EIF4G1-202","EIF4G1"
"EIF4G1-203","EIF4G1"
"EIF4G1-204","EIF4G1"
"EIF4G1-206","EIF4G1"
"EIF4G1-209","EIF4G1"
"EIF4G1-219","EIF4G1"
"EIF4G2-201","EIF4G2"
"EIF4G3-201","EIF4G3"
"EIF4G3-205","EIF4G3"
"EIF4G3-212","EIF4G3"
"EIF4G3-214","EIF4G3"
"EIF4H-201","EIF4H"
"EIF4H-202","EIF4H"
"EIF5-201","EIF5"
"EIF5A-202","EIF5A"
"EIF5B-201","EIF5B"
"EIF5B-205","EIF5B"
"EIF6-201","EIF6"
"EIPR1-201","EIPR1"
"EIPR1-202","EIPR1"
"ELAC2-201","ELAC2"
"ELAC2-203","ELAC2"
"ELAVL1-201","ELAVL1"
"ELF1-201","ELF1"
"ELF1-204","ELF1"
"ELF1-205","ELF1"
"ELF2-201","ELF2"
"ELF2-202","ELF2"
"ELF2-203","ELF2"
"ELF2-204","ELF2"
"ELF2-206","ELF2"
"ELF4-201","ELF4"
"ELF4-204","ELF4"
"ELMO1-201","ELMO1"
"ELMO2-201","ELMO2"
"ELMO2-202","ELMO2"
"ELMOD2-201","ELMOD2"
"ELMOD2-203","ELMOD2"
"ELOA-203","ELOA"
"ELOB-203","ELOB"
"ELOC-201","ELOC"
"ELOC-203","ELOC"
"ELOF1-201","ELOF1"
"ELOF1-203","ELOF1"
"ELOF1-204","ELOF1"
"ELOF1-205","ELOF1"
"ELOF1-207","ELOF1"
"ELOF1-208","ELOF1"
"ELOVL1-201","ELOVL1"
"ELOVL5-201","ELOVL5"
"ELOVL5-203","ELOVL5"
"ELOVL5-207","ELOVL5"
"ELP1-201","ELP1"
"ELP1-205","ELP1"
"ELP1-209","ELP1"
"ELP1-212","ELP1"
"ELP1-214","ELP1"
"ELP1-218","ELP1"
"ELP1-231","ELP1"
"ELP1-232","ELP1"
"ELP1-235","ELP1"
"ELP1-245","ELP1"
"ELP2-201","ELP2"
"ELP2-202","ELP2"
"ELP2-203","ELP2"
"ELP2-204","ELP2"
"ELP2-205","ELP2"
"ELP2-221","ELP2"
"ELP3-201","ELP3"
"ELP3-210","ELP3"
"ELP5-201","ELP5"
"ELP5-215","ELP5"
"EMB-201","EMB"
"EMB-204","EMB"
"EMB-205","EMB"
"EMC1-201","EMC1"
"EMC1-207","EMC1"
"EMC10-201","EMC10"
"EMC10-202","EMC10"
"EMC10-206","EMC10"
"EMC2-201","EMC2"
"EMC3-201","EMC3"
"EMC6-201","EMC6"
"EMC7-201","EMC7"
"EMC8-201","EMC8"
"EMD-202","EMD"
"EME1-201","EME1"
"EME1-202","EME1"
"EME1-205","EME1"
"EMG1-203","EMG1"
"EML2-201","EML2"
"EML2-202","EML2"
"EML2-203","EML2"
"EML2-207","EML2"
"EML2-209","EML2"
"EML2-215","EML2"
"EML2-220","EML2"
"EML2-226","EML2"
"EML3-201","EML3"
"EML3-202","EML3"
"EML3-217","EML3"
"EML4-201","EML4"
"EML4-202","EML4"
"EML4-203","EML4"
"EMSY-201","EMSY"
"EMSY-205","EMSY"
"EMSY-206","EMSY"
"EMSY-207","EMSY"
"EMSY-215","EMSY"
"ENAH-201","ENAH"
"ENAH-203","ENAH"
"ENAH-204","ENAH"
"ENAH-207","ENAH"
"ENAH-209","ENAH"
"ENDOD1-201","ENDOD1"
"ENDOG-201","ENDOG"
"ENGASE-202","ENGASE"
"ENGASE-204","ENGASE"
"ENGASE-205","ENGASE"
"ENO1-201","ENO1"
"ENO2-201","ENO2"
"ENO3-201","ENO3"
"ENOPH1-201","ENOPH1"
"ENOPH1-202","ENOPH1"
"ENOPH1-203","ENOPH1"
"ENOPH1-204","ENOPH1"
"ENSA-201","ENSA"
"ENSA-202","ENSA"
"ENSA-204","ENSA"
"ENSA-205","ENSA"
"ENSA-206","ENSA"
"ENSA-208","ENSA"
"ENSA-209","ENSA"
"ENSA-210","ENSA"
"ENSA-214","ENSA"
"ENSA-215","ENSA"
"ENY2-208","ENY2"
"ENY2-210","ENY2"
"ENY2-211","ENY2"
"EP300-201","EP300"
"EP300-212","EP300"
"EP400-204","EP400"
"EPB41-201","EPB41"
"EPB41L2-201","EPB41L2"
"EPB41L2-216","EPB41L2"
"EPB41L2-218","EPB41L2"
"EPB41L2-224","EPB41L2"
"EPDR1-201","EPDR1"
"EPDR1-202","EPDR1"
"EPHX1-201","EPHX1"
"EPHX2-204","EPHX2"
"EPHX2-207","EPHX2"
"EPM2AIP1-201","EPM2AIP1"
"EPN1-201","EPN1"
"EPN1-202","EPN1"
"EPN1-203","EPN1"
"EPRS1-201","EPRS1"
"EPS15-203","EPS15"
"EPS15L1-201","EPS15L1"
"EPS15L1-202","EPS15L1"
"EPS15L1-203","EPS15L1"
"EPS15L1-207","EPS15L1"
"ERAP1-201","ERAP1"
"ERAP1-202","ERAP1"
"ERAP2-202","ERAP2"
"ERAP2-206","ERAP2"
"ERBIN-201","ERBIN"
"ERBIN-202","ERBIN"
"ERBIN-203","ERBIN"
"ERBIN-204","ERBIN"
"ERBIN-208","ERBIN"
"ERBIN-214","ERBIN"
"ERC1-201","ERC1"
"ERC1-202","ERC1"
"ERC1-203","ERC1"
"ERC1-204","ERC1"
"ERC1-205","ERC1"
"ERC1-212","ERC1"
"ERC1-219","ERC1"
"ERCC2-201","ERCC2"
"ERCC2-204","ERCC2"
"ERCC3-201","ERCC3"
"ERCC3-220","ERCC3"
"ERCC4-201","ERCC4"
"ERCC5-211","ERCC5"
"ERCC5-212","ERCC5"
"ERCC5-213","ERCC5"
"ERCC6-201","ERCC6"
"ERCC6-202","ERCC6"
"ERCC6-203","ERCC6"
"ERCC6L-201","ERCC6L"
"ERCC6L-202","ERCC6L"
"ERF-201","ERF"
"ERF-202","ERF"
"ERG-201","ERG"
"ERG-202","ERG"
"ERG-203","ERG"
"ERG-204","ERG"
"ERG-205","ERG"
"ERG-206","ERG"
"ERG-207","ERG"
"ERG-211","ERG"
"ERGIC1-202","ERGIC1"
"ERGIC2-201","ERGIC2"
"ERGIC2-202","ERGIC2"
"ERGIC2-206","ERGIC2"
"ERGIC2-209","ERGIC2"
"ERGIC2-212","ERGIC2"
"ERGIC3-202","ERGIC3"
"ERGIC3-203","ERGIC3"
"ERGIC3-205","ERGIC3"
"ERGIC3-206","ERGIC3"
"ERH-202","ERH"
"ERH-203","ERH"
"ERI1-201","ERI1"
"ERLEC1-201","ERLEC1"
"ERLEC1-202","ERLEC1"
"ERLEC1-203","ERLEC1"
"ERLIN1-202","ERLIN1"
"ERLIN2-204","ERLIN2"
"ERO1A-201","ERO1A"
"ERP29-201","ERP29"
"ERP44-201","ERP44"
"ERVK3-1-201","ERVK3"
"ERVK3-1-202","ERVK3"
"ERVK3-1-206","ERVK3"
"ERVK3-1-207","ERVK3"
"ERVK3-1-208","ERVK3"
"ESD-202","ESD"
"ESD-204","ESD"
"ESF1-201","ESF1"
"ESYT1-201","ESYT1"
"ESYT1-202","ESYT1"
"ESYT2-202","ESYT2"
"ETF1-201","ETF1"
"ETFA-203","ETFA"
"ETFB-201","ETFB"
"ETFB-202","ETFB"
"ETFDH-201","ETFDH"
"ETFDH-206","ETFDH"
"ETHE1-201","ETHE1"
"ETHE1-205","ETHE1"
"ETNK1-201","ETNK1"
"ETNK1-207","ETNK1"
"ETS1-201","ETS1"
"EVL-201","EVL"
"EVL-202","EVL"
"EWSR1-201","EWSR1"
"EWSR1-202","EWSR1"
"EWSR1-206","EWSR1"
"EWSR1-207","EWSR1"
"EWSR1-208","EWSR1"
"EXO1-201","EXO1"
"EXO1-208","EXO1"
"EXOC1-201","EXOC1"
"EXOC1-202","EXOC1"
"EXOC2-201","EXOC2"
"EXOC3-201","EXOC3"
"EXOC3-202","EXOC3"
"EXOC3-210","EXOC3"
"EXOC5-202","EXOC5"
"EXOC5-211","EXOC5"
"EXOC6B-201","EXOC6B"
"EXOC6B-202","EXOC6B"
"EXOC6B-209","EXOC6B"
"EXOC7-201","EXOC7"
"EXOC7-202","EXOC7"
"EXOC7-205","EXOC7"
"EXOC7-207","EXOC7"
"EXOC7-216","EXOC7"
"EXOC7-221","EXOC7"
"EXOC8-201","EXOC8"
"EXOSC1-201","EXOSC1"
"EXOSC1-204","EXOSC1"
"EXOSC10-201","EXOSC10"
"EXOSC10-202","EXOSC10"
"EXOSC2-203","EXOSC2"
"EXOSC2-204","EXOSC2"
"EXOSC2-211","EXOSC2"
"EXOSC3-201","EXOSC3"
"EXOSC4-201","EXOSC4"
"EXOSC5-201","EXOSC5"
"EXOSC5-204","EXOSC5"
"EXOSC6-201","EXOSC6"
"EXOSC7-201","EXOSC7"
"EXOSC8-202","EXOSC8"
"EXOSC9-201","EXOSC9"
"EXOSC9-202","EXOSC9"
"EXTL3-201","EXTL3"
"EZH2-201","EZH2"
"EZH2-203","EZH2"
"EZR-201","EZR"
"EZR-203","EZR"
"FABP5-201","FABP5"
"FADD-201","FADD"
"FADS1-201","FADS1"
"FADS1-203","FADS1"
"FADS1-209","FADS1"
"FADS2-202","FADS2"
"FADS2-209","FADS2"
"FAF1-201","FAF1"
"FAF1-202","FAF1"
"FAF2-201","FAF2"
"FAH-201","FAH"
"FAH-211","FAH"
"FAHD1-201","FAHD1"
"FAHD1-202","FAHD1"
"FAHD1-203","FAHD1"
"FAHD2A-201","FAHD2A"
"FAM102B-201","FAM102B"
"FAM102B-202","FAM102B"
"FAM107B-202","FAM107B"
"FAM107B-207","FAM107B"
"FAM107B-208","FAM107B"
"FAM107B-210","FAM107B"
"FAM107B-213","FAM107B"
"FAM107B-215","FAM107B"
"FAM107B-219","FAM107B"
"FAM107B-220","FAM107B"
"FAM107B-222","FAM107B"
"FAM107B-223","FAM107B"
"FAM107B-226","FAM107B"
"FAM111A-201","FAM111A"
"FAM111B-201","FAM111B"
"FAM111B-202","FAM111B"
"FAM114A2-201","FAM114A2"
"FAM114A2-210","FAM114A2"
"FAM120A-201","FAM120A"
"FAM120C-202","FAM120C"
"FAM133A-201","FAM133A"
"FAM133B-201","FAM133B"
"FAM133B-204","FAM133B"
"FAM136A-201","FAM136A"
"FAM160B1-202","FAM160B1"
"FAM160B1-203","FAM160B1"
"FAM161A-201","FAM161A"
"FAM161A-202","FAM161A"
"FAM161A-203","FAM161A"
"FAM161A-204","FAM161A"
"FAM161A-205","FAM161A"
"FAM162A-201","FAM162A"
"FAM162A-203","FAM162A"
"FAM169A-201","FAM169A"
"FAM169A-203","FAM169A"
"FAM171A2-201","FAM171A2"
"FAM172A-201","FAM172A"
"FAM172A-204","FAM172A"
"FAM172A-206","FAM172A"
"FAM187A-202","FAM187A"
"FAM199X-202","FAM199X"
"FAM207A-201","FAM207A"
"FAM207A-202","FAM207A"
"FAM20B-201","FAM20B"
"FAM210A-201","FAM210A"
"FAM210A-207","FAM210A"
"FAM221A-201","FAM221A"
"FAM221A-202","FAM221A"
"FAM221A-203","FAM221A"
"FAM221A-204","FAM221A"
"FAM241B-201","FAM241B"
"FAM241B-202","FAM241B"
"FAM32A-201","FAM32A"
"FAM32A-204","FAM32A"
"FAM32A-205","FAM32A"
"FAM3C-201","FAM3C"
"FAM3C-202","FAM3C"
"FAM3C-203","FAM3C"
"FAM50A-202","FAM50A"
"FAM76B-201","FAM76B"
"FAM76B-202","FAM76B"
"FAM76B-204","FAM76B"
"FAM86B1-203","FAM86B1"
"FAM86B1-216","FAM86B1"
"FAM86B2-201","FAM86B2"
"FAM86B2-203","FAM86B2"
"FAM91A1-201","FAM91A1"
"FAM98A-201","FAM98A"
"FAM98A-202","FAM98A"
"FAM98B-202","FAM98B"
"FAM98B-203","FAM98B"
"FAM98C-201","FAM98C"
"FAM98C-202","FAM98C"
"FAM98C-205","FAM98C"
"FAM98C-209","FAM98C"
"FANCD2-201","FANCD2"
"FANCD2-202","FANCD2"
"FANCD2-215","FANCD2"
"FANCI-201","FANCI"
"FANCI-202","FANCI"
"FANCI-203","FANCI"
"FANCI-204","FANCI"
"FANCI-218","FANCI"
"FANCI-220","FANCI"
"FAR1-201","FAR1"
"FAR1-205","FAR1"
"FARS2-201","FARS2"
"FARS2-205","FARS2"
"FARSA-201","FARSA"
"FARSB-201","FARSB"
"FAS-202","FAS"
"FAS-203","FAS"
"FAS-204","FAS"
"FAS-205","FAS"
"FAS-213","FAS"
"FAS-214","FAS"
"FAS-217","FAS"
"FAS-221","FAS"
"FASN-201","FASN"
"FASN-206","FASN"
"FASTKD2-201","FASTKD2"
"FASTKD5-201","FASTKD5"
"FAU-203","FAU"
"FAU-205","FAU"
"FBH1-201","FBH1"
"FBH1-202","FBH1"
"FBH1-203","FBH1"
"FBL-201","FBL"
"FBLN2-201","FBLN2"
"FBLN2-202","FBLN2"
"FBLN2-203","FBLN2"
"FBLN2-204","FBLN2"
"FBN1-201","FBN1"
"FBXL12-201","FBXL12"
"FBXL12-202","FBXL12"
"FBXL18-201","FBXL18"
"FBXL18-202","FBXL18"
"FBXL18-204","FBXL18"
"FBXO21-201","FBXO21"
"FBXO21-202","FBXO21"
"FBXO21-206","FBXO21"
"FBXO21-208","FBXO21"
"FBXO22-201","FBXO22"
"FBXO3-201","FBXO3"
"FBXO3-202","FBXO3"
"FBXO3-203","FBXO3"
"FBXO3-208","FBXO3"
"FBXO3-213","FBXO3"
"FBXO30-201","FBXO30"
"FBXO38-201","FBXO38"
"FBXO38-202","FBXO38"
"FBXO38-203","FBXO38"
"FBXO5-201","FBXO5"
"FBXO7-201","FBXO7"
"FBXO7-202","FBXO7"
"FBXO7-206","FBXO7"
"FBXW10-201","FBXW10"
"FBXW10-202","FBXW10"
"FBXW10-203","FBXW10"
"FBXW11-201","FBXW11"
"FBXW11-202","FBXW11"
"FBXW11-203","FBXW11"
"FCF1-201","FCF1"
"FCF1-202","FCF1"
"FCF1-203","FCF1"
"FCGRT-201","FCGRT"
"FCGRT-210","FCGRT"
"FCGRT-217","FCGRT"
"FDFT1-201","FDFT1"
"FDFT1-202","FDFT1"
"FDPS-201","FDPS"
"FDPS-203","FDPS"
"FDX1-201","FDX1"
"FDX2-202","FDX2"
"FDXR-201","FDXR"
"FDXR-202","FDXR"
"FDXR-203","FDXR"
"FDXR-204","FDXR"
"FDXR-214","FDXR"
"FDXR-217","FDXR"
"FDXR-219","FDXR"
"FECH-201","FECH"
"FECH-212","FECH"
"FEN1-201","FEN1"
"FERMT3-201","FERMT3"
"FERMT3-202","FERMT3"
"FGD3-201","FGD3"
"FGD3-203","FGD3"
"FGD3-204","FGD3"
"FGFR1OP2-201","FGFR1OP2"
"FGFR1OP2-202","FGFR1OP2"
"FH-201","FH"
"FHL1-203","FHL1"
"FHL1-204","FHL1"
"FHL1-215","FHL1"
"FHL2-201","FHL2"
"FHOD1-201","FHOD1"
"FIBP-201","FIBP"
"FIBP-202","FIBP"
"FIBP-212","FIBP"
"FIP1L1-202","FIP1L1"
"FIS1-201","FIS1"
"FKBP11-203","FKBP11"
"FKBP11-208","FKBP11"
"FKBP11-212","FKBP11"
"FKBP15-201","FKBP15"
"FKBP1A-202","FKBP1A"
"FKBP2-201","FKBP2"
"FKBP2-206","FKBP2"
"FKBP3-201","FKBP3"
"FKBP4-201","FKBP4"
"FKBP5-201","FKBP5"
"FKBP7-204","FKBP7"
"FKBP7-205","FKBP7"
"FKBP8-201","FKBP8"
"FKBP8-209","FKBP8"
"FKBPL-201","FKBPL"
"FLAD1-201","FLAD1"
"FLAD1-203","FLAD1"
"FLAD1-205","FLAD1"
"FLAD1-206","FLAD1"
"FLAD1-207","FLAD1"
"FLI1-201","FLI1"
"FLI1-202","FLI1"
"FLI1-205","FLI1"
"FLI1-207","FLI1"
"FLII-201","FLII"
"FLNA-201","FLNA"
"FLNA-202","FLNA"
"FLNA-203","FLNA"
"FLNB-201","FLNB"
"FLNB-202","FLNB"
"FLNB-204","FLNB"
"FLOT1-201","FLOT1"
"FLOT1-205","FLOT1"
"FLOT1-206","FLOT1"
"FLOT1-207","FLOT1"
"FLOT2-201","FLOT2"
"FLOT2-202","FLOT2"
"FLOT2-210","FLOT2"
"FLT1-201","FLT1"
"FLT1-202","FLT1"
"FLT1-204","FLT1"
"FLT1-207","FLT1"
"FLT1-209","FLT1"
"FLYWCH2-201","FLYWCH2"
"FLYWCH2-203","FLYWCH2"
"FMNL1-202","FMNL1"
"FMNL1-206","FMNL1"
"FMR1-203","FMR1"
"FMR1-206","FMR1"
"FMR1-207","FMR1"
"FN3KRP-201","FN3KRP"
"FNBP1-203","FNBP1"
"FNBP4-201","FNBP4"
"FNTA-201","FNTA"
"FNTA-208","FNTA"
"FNTA-210","FNTA"
"FOCAD-201","FOCAD"
"FOXJ3-201","FOXJ3"
"FOXJ3-202","FOXJ3"
"FOXJ3-207","FOXJ3"
"FOXJ3-208","FOXJ3"
"FOXK1-201","FOXK1"
"FOXK2-201","FOXK2"
"FOXK2-202","FOXK2"
"FOXP1-202","FOXP1"
"FOXP1-203","FOXP1"
"FOXP1-205","FOXP1"
"FOXP1-210","FOXP1"
"FOXP1-212","FOXP1"
"FOXP1-214","FOXP1"
"FOXP1-215","FOXP1"
"FOXP1-222","FOXP1"
"FOXP1-233","FOXP1"
"FOXP1-242","FOXP1"
"FOXP1-244","FOXP1"
"FOXP1-256","FOXP1"
"FOXP1-258","FOXP1"
"FOXP1-260","FOXP1"
"FOXP1-261","FOXP1"
"FOXP1-267","FOXP1"
"FOXP1-274","FOXP1"
"FOXP1-277","FOXP1"
"FOXRED1-201","FOXRED1"
"FOXRED1-213","FOXRED1"
"FP565260.1-201","FP565260.1"
"FP565260.2-201","FP565260.2"
"FPGS-201","FPGS"
"FPGS-202","FPGS"
"FPGS-203","FPGS"
"FPGS-204","FPGS"
"FPGS-205","FPGS"
"FPGS-206","FPGS"
"FPGT-202","FPGT"
"FRA10AC1-201","FRA10AC1"
"FRG1-201","FRG1"
"FRYL-202","FRYL"
"FRYL-211","FRYL"
"FSCN2-201","FSCN2"
"FSCN2-202","FSCN2"
"FTH1-201","FTH1"
"FTO-206","FTO"
"FTO-214","FTO"
"FTO-215","FTO"
"FTO-216","FTO"
"FTO-217","FTO"
"FTO-220","FTO"
"FTO-221","FTO"
"FTO-222","FTO"
"FTSJ1-201","FTSJ1"
"FTSJ1-202","FTSJ1"
"FTSJ1-203","FTSJ1"
"FTSJ3-201","FTSJ3"
"FUBP1-201","FUBP1"
"FUBP1-203","FUBP1"
"FUBP3-201","FUBP3"
"FUS-201","FUS"
"FUS-202","FUS"
"FUS-210","FUS"
"FUT10-201","FUT10"
"FUT10-206","FUT10"
"FUT8-202","FUT8"
"FUT8-203","FUT8"
"FUT8-213","FUT8"
"FUT8-217","FUT8"
"FXN-201","FXN"
"FXN-202","FXN"
"FXN-203","FXN"
"FXR1-202","FXR1"
"FXR1-203","FXR1"
"FXR1-214","FXR1"
"FXR2-201","FXR2"
"FXYD2-201","FXYD2"
"FYB1-201","FYB1"
"FYB1-208","FYB1"
"FYB1-212","FYB1"
"FYTTD1-201","FYTTD1"
"FYTTD1-203","FYTTD1"
"FZD6-201","FZD6"
"FZD6-204","FZD6"
"FZD6-206","FZD6"
"FZD6-207","FZD6"
"G3BP1-201","G3BP1"
"G3BP2-201","G3BP2"
"G6PC3-201","G6PC3"
"G6PC3-207","G6PC3"
"G6PD-201","G6PD"
"G6PD-202","G6PD"
"GAA-201","GAA"
"GABARAPL2-201","GABARAPL2"
"GABPA-201","GABPA"
"GAK-201","GAK"
"GAK-214","GAK"
"GALE-201","GALE"
"GALK1-201","GALK1"
"GALNT2-201","GALNT2"
"GALNT7-201","GALNT7"
"GALNT7-204","GALNT7"
"GALT-201","GALT"
"GALT-206","GALT"
"GALT-212","GALT"
"GALT-215","GALT"
"GAMT-201","GAMT"
"GAN-203","GAN"
"GANAB-202","GANAB"
"GAPDH-201","GAPDH"
"GAPVD1-202","GAPVD1"
"GAPVD1-203","GAPVD1"
"GAPVD1-206","GAPVD1"
"GAPVD1-207","GAPVD1"
"GAR1-201","GAR1"
"GAREM1-201","GAREM1"
"GAREM1-202","GAREM1"
"GARS1-201","GARS1"
"GARS1-219","GARS1"
"GARS1-222","GARS1"
"GARS1-223","GARS1"
"GART-203","GART"
"GAS2L1-201","GAS2L1"
"GAS2L1-206","GAS2L1"
"GAS2L1-207","GAS2L1"
"GAS7-201","GAS7"
"GAS7-202","GAS7"
"GAS7-203","GAS7"
"GAS7-204","GAS7"
"GAS7-213","GAS7"
"GATA3-201","GATA3"
"GATA3-202","GATA3"
"GATAD1-201","GATAD1"
"GATAD2A-201","GATAD2A"
"GATAD2A-203","GATAD2A"
"GATAD2B-201","GATAD2B"
"GATAD2B-203","GATAD2B"
"GATB-201","GATB"
"GATB-209","GATB"
"GATB-213","GATB"
"GATC-203","GATC"
"GATD1-201","GATD1"
"GATD1-202","GATD1"
"GATD1-203","GATD1"
"GATD3A-201","GATD3A"
"GATD3B-202","GATD3B"
"GBE1-201","GBE1"
"GBF1-201","GBF1"
"GBF1-203","GBF1"
"GBF1-204","GBF1"
"GBP1-201","GBP1"
"GC-201","GC"
"GC-204","GC"
"GC-207","GC"
"GC-208","GC"
"GCAT-201","GCAT"
"GCAT-202","GCAT"
"GCC1-201","GCC1"
"GCC2-201","GCC2"
"GCDH-201","GCDH"
"GCDH-212","GCDH"
"GCLC-214","GCLC"
"GCLM-201","GCLM"
"GCLM-204","GCLM"
"GCN1-201","GCN1"
"GCSH-201","GCSH"
"GCSH-202","GCSH"
"GCSH-210","GCSH"
"GDAP1-201","GDAP1"
"GDAP1-202","GDAP1"
"GDAP1-209","GDAP1"
"GDAP1-210","GDAP1"
"GDAP1-214","GDAP1"
"GDAP1-218","GDAP1"
"GDAP1-222","GDAP1"
"GDAP1-228","GDAP1"
"GDAP1-234","GDAP1"
"GDAP1-241","GDAP1"
"GDAP1-243","GDAP1"
"GDAP1-246","GDAP1"
"GDAP1-249","GDAP1"
"GDAP1-250","GDAP1"
"GDAP2-201","GDAP2"
"GDAP2-202","GDAP2"
"GDI1-204","GDI1"
"GDI2-203","GDI2"
"GEMIN2-213","GEMIN2"
"GEMIN4-201","GEMIN4"
"GEMIN4-207","GEMIN4"
"GEMIN5-201","GEMIN5"
"GEMIN6-201","GEMIN6"
"GEMIN6-202","GEMIN6"
"GEMIN6-203","GEMIN6"
"GEMIN7-201","GEMIN7"
"GET3-201","GET3"
"GET4-201","GET4"
"GFI1-201","GFI1"
"GFI1B-201","GFI1B"
"GFI1B-203","GFI1B"
"GFI1B-207","GFI1B"
"GFI1B-208","GFI1B"
"GFM1-201","GFM1"
"GFM1-210","GFM1"
"GFM2-201","GFM2"
"GFM2-202","GFM2"
"GFM2-203","GFM2"
"GFOD2-201","GFOD2"
"GFOD2-202","GFOD2"
"GFOD2-203","GFOD2"
"GFOD2-207","GFOD2"
"GFPT1-201","GFPT1"
"GFPT1-202","GFPT1"
"GFRA1-201","GFRA1"
"GFRA1-203","GFRA1"
"GGA1-201","GGA1"
"GGA1-203","GGA1"
"GGA1-204","GGA1"
"GGA1-206","GGA1"
"GGA1-214","GGA1"
"GGA3-201","GGA3"
"GGA3-202","GGA3"
"GGCT-202","GGCT"
"GGH-201","GGH"
"GGNBP2-210","GGNBP2"
"GGNBP2-212","GGNBP2"
"GGNBP2-214","GGNBP2"
"GHDC-201","GHDC"
